"","V1","V2","V3","V4","V5","V6"
"1",1.69575078198032,1.32340442675312,1.0130154268912,0.870407513631403,0.581867371016425,0.295620853573641
"2",1.45289423462657,1.23909271618797,0.921772057739672,0.829646529470969,0.436350455629075,0.238236283441178
"3",1.53923801650353,1.39856512668124,1.14303983023433,0.98371602106541,0.641531837785051,0.336513298452128
"4",1.59354293410452,1.31027443031408,1.05581341632451,0.790120255201333,0.481555641767397,0.405666260227
"5",1.63463550604932,1.29609210032711,1.00226323441726,0.687309678153986,0.341959334839945,0.0796780959481731
"6",1.61560524233416,1.3638037632706,1.10744735380133,0.825382875447432,0.634720974675691,0.280375187222699
"7",1.59472754368988,1.35410475386977,1.04820161288228,0.798920157460606,0.492068267935847,0.236519352595989
"8",1.52475417099012,1.29600487627533,1.10368430044062,0.778218719529678,0.512361998859308,0.110062396061081
"9",1.55120888232086,1.36397157947834,0.934345818726799,0.902419975914643,0.529113923099817,0.194785153893168
"10",1.57687631589517,1.27605581721585,1.01072727304375,0.780822081833528,0.619967291725914,0.0722575568012026
"11",1.60210430388328,1.36650484849481,1.0609014822034,0.925950254099761,0.591314762395669,0.144158861272101
"12",1.49658930236513,1.26893645005818,0.943878244950803,0.866505274134905,0.528500220070813,0.316140233675371
"13",1.58392666684613,1.22761080949715,1.15086081543534,0.8415278962762,0.49974213919811,0.398141425670463
"14",1.62985183234795,1.35439398567368,1.16822489107955,0.893293645507148,0.735758609381032,0.379283306315422
"15",1.57527209177271,1.37656226624986,1.07812736973466,0.84074812564381,0.559079256406538,0.379015760217794
"16",1.62767700161601,1.35613175908363,1.12524903295015,0.824678394443628,0.543978856405657,0.281556189550939
"17",1.67626587417696,1.28331074055872,1.06664698409083,0.833118753910811,0.646762653326912,0.315449701060296
"18",1.62363569395853,1.37540028336281,1.12843358516533,0.699800340538726,0.508858216025203,0.201315781948508
"19",1.5404180459058,1.31341839967783,1.01464979763243,0.707614788187204,0.550103123046006,0.209115392956721
"20",1.59686150389937,1.34999041828423,1.07964933802699,0.768706008193695,0.673462824379289,0.209887483718699
"21",1.50932270008889,1.3452919571659,1.05162113226493,0.81371991805699,0.638790443928117,0.14735871829437
"22",1.55710940218908,1.34697180394098,1.09872156286488,0.917745721181807,0.600385973946923,0.182819580366468
"23",1.58704200639334,1.32063902382795,1.05658906510135,0.787672824927411,0.603937642558806,0.236143731161334
"24",1.54157189221237,1.34632332567683,1.08576336607375,0.830625071202432,0.639769596984368,0.515525381086038
"25",1.66416721226568,1.36155464043729,1.11948404602758,0.898891322166188,0.62629171514363,0.134920554460273
"26",1.64761675335405,1.28356023956671,1.09209014358781,0.61777200689671,0.50652350428357,0.151332075753274
"27",1.51701350726551,1.35039191930532,1.08182301201022,0.792542001193972,0.387249386867227,0.192217986924896
"28",1.72128677744543,1.39313579301087,1.15163126163245,0.90902634232027,0.635267787921606,0.493605477320164
"29",1.555566627638,1.42430351620676,1.0161198059448,0.81291515893896,0.45258900346156,0.253286284890514
"30",1.61873204743833,1.4114145546634,1.11909893378466,0.7752524597666,0.561434108840263,0.20015547175961
"31",1.50926568016852,1.34838870934887,1.0012478994743,0.728352085032614,0.524569122152466,0.0496056880460057
"32",1.5162663974748,1.34412845662658,1.01060138414373,0.764416626783857,0.471000149897238,0.25577775586013
"33",1.67337719713029,1.36455397456471,1.10676223429917,0.74485989013613,0.401433904640608,0.109841905192268
"34",1.69869208050053,1.30331372960672,1.03644907384413,0.804206413828064,0.55639646054126,0.306906786041858
"35",1.56681172951562,1.31304228150607,1.04228822616093,0.753021421093109,0.539346612619979,0.17939989032913
"36",1.5523475957377,1.21737429670568,1.06115993867471,0.850939444420229,0.490894414026273,0.189808585957064
"37",1.58216292314193,1.32290982913547,1.1945415475499,0.782621635445816,0.594251076728714,0.152916138673727
"38",1.55818558651829,1.29233930274103,1.12484838059306,0.753742305826044,0.543437115318284,0.27649819179203
"39",1.51052859560286,1.26798279971438,1.05309156849872,0.841925729058341,0.503545595100308,0.272960184844244
"40",1.41838505297674,1.27059785253938,0.993298764269446,0.757508420125417,0.484011633585344,0.354756442438985
"41",1.68055905405156,1.39268888084701,1.08828709751759,0.796081625040148,0.646692006483157,0.436674473698541
"42",1.54339690969462,1.39132042213579,1.03996543713456,0.794943301026986,0.616851548445764,0.431407944255999
"43",1.60642899791418,1.30769766759452,1.08624895885358,0.756650600853549,0.602562928053145,0.124035863557835
"44",1.58031679313638,1.36415823876712,1.09650287282084,0.896289129851499,0.538816646020799,0.238274514594306
"45",1.53656717283457,1.32685454310519,1.1157877027804,0.702585180502361,0.505276918389238,0.383700690211595
"46",1.51184720494764,1.40340863996505,1.22537031249867,0.792732580863297,0.631292270579506,0.22451301460007
"47",1.55373786798254,1.20127194576507,1.07558955435252,0.733051510703214,0.491904097465899,0.0232379114510161
"48",1.70142620066073,1.39126733405334,1.09032989233158,0.815847640840668,0.360434512411944,0.164499352752149
"49",1.4768014831583,1.24229313540411,1.04736833230531,0.87484376275996,0.507342174683486,0.230944221990723
"50",1.64031960627782,1.35008290938026,1.13380321908473,0.925281234268388,0.599749029390447,0.333009611816887
"51",1.66542187057093,1.35412760555059,1.03184712157887,0.731030492346928,0.52880165887528,0.26714561201045
"52",1.68871701446661,1.50294807467077,1.12114500007099,0.806936549858755,0.569450490510385,0.202742481580798
"53",1.65960974592888,1.38777361429796,1.04626173585767,0.79075117459432,0.535479313423387,0.104466008944408
"54",1.6621752352672,1.26438712727008,1.20949164795252,0.861414811557976,0.600575296106285,0.261387245078414
"55",1.63431332488259,1.26076712675175,1.03117424995114,0.831732527764197,0.456174357873768,0.360892280982015
"56",1.62597463988723,1.42511233208544,1.17605976167027,0.846420150606925,0.467530451817956,0.31918568124261
"57",1.73345886638097,1.4471380341481,1.14832845492195,0.766117794035178,0.541478447790397,0.23698946925274
"58",1.65989910323656,1.31052805677236,1.01309148457354,0.772080500160977,0.480864020421299,0.209451347810448
"59",1.59155319567976,1.34848509309753,1.16630407471192,0.998346301678947,0.64302305955737,0.319227417702262
"60",1.5646984577591,1.36871653371786,1.16615000828024,0.874373335793321,0.528435949876085,0.213345287772975
"61",1.58897761696561,1.32238166203689,1.06757334226109,0.767928294194382,0.735395184705911,0.293552235171871
"62",1.66320200692009,1.37821688968511,1.07999833427223,0.803471724312617,0.617693389460141,0.394682890158475
"63",1.46033809952606,1.20296263916105,1.03220605012008,0.795547867867512,0.47325138639532,0.102489710744845
"64",1.71239936317959,1.37726796973189,1.11494391128092,0.883561869573263,0.480834094611362,0.24712660482153
"65",1.70338356613969,1.35647978203955,1.09630087313766,0.811001853725478,0.577456849492576,0.189802496988888
"66",1.71912462676682,1.49635722618359,1.1008618407557,0.910269201277589,0.532069444270103,0.233195746435268
"67",1.63112060888947,1.39458879108883,1.16706161610624,0.902542823502263,0.61847810117795,0.216477513177807
"68",1.62752822992581,1.32993112415014,1.14899636620509,0.843182884435201,0.671934008826501,0.274084331860255
"69",1.527316956912,1.27373254323206,1.0465072249451,0.848423297590416,0.535442200655091,0.195682266509776
"70",1.53413961581463,1.38411512541499,1.05474872629594,0.655394873715865,0.495471463720986,0.14487002772735
"71",1.67276167142433,1.28880306111333,1.00506587054941,0.820285178092404,0.45836676707042,0.107456022427905
"72",1.41456813812107,1.31880434698968,1.08965295890681,0.869899201145567,0.548077734642189,0.127981514805909
"73",1.61991107731836,1.27332858817976,1.06294441653966,0.897126543222586,0.527128930159467,0.208705976644424
"74",1.48826517962106,1.21613413606327,1.09230692235507,0.762149494599138,0.504905878016545,0.190443251338115
"75",1.65025075527845,1.35227053008514,1.1166078577073,0.918575719389535,0.503137177157638,0.344014841026622
"76",1.54272367052434,1.29053567572396,1.01784239804226,0.722424662764127,0.684626198343703,0.267457106844705
"77",1.4807469691698,1.37386386591017,1.12254481311885,0.87699370339801,0.546158845667317,0.15956824591772
"78",1.48482544054435,1.19122153848181,1.02664914923812,0.84908139829255,0.460690546569083,0.153486173825554
"79",1.41982769922399,1.17678723029848,1.10507099254325,0.742906901571585,0.609678051480148,0.230225090826964
"80",1.60871921394454,1.4213932872146,0.981818923131662,0.917182674257258,0.630857511859247,0.170498310839824
"81",1.57251469741361,1.32426813158596,1.08742871487289,0.78032890284574,0.542414507289135,0.233445021114096
"82",1.55164714742384,1.33524306619781,1.07109296455319,0.756529832637752,0.529004606918186,0.201363318106537
"83",1.49587903183151,1.33066948256211,1.13739613388797,0.752690820365286,0.469530097112535,0.264100024433626
"84",1.49360555357461,1.26068723192772,1.04585672586029,0.813424782614108,0.483975829459715,0.220669162059792
"85",1.59054753941751,1.23526558529315,1.07200095986527,0.816322752852963,0.601134600923744,0.143332097342999
"86",1.5473445641477,1.36179773798251,1.0007709648483,0.748076234116512,0.513223985312062,0.0930068146203363
"87",1.54227521719871,1.37353290677341,0.987612749130049,0.893774832410504,0.677160692059948,0.368019862953749
"88",1.58219900485883,1.34917143694272,0.98575268367832,0.666845259616975,0.649266798715659,0.0371780394436363
"89",1.72640620265311,1.32097838307052,1.14341221661617,0.854967897516348,0.526707370272758,0.13175976855728
"90",1.47282315352192,1.34811387975367,1.12072639108003,0.704142092965773,0.531543298435042,0.248101425805767
"91",1.67886671758546,1.42544731598299,1.08319346987135,0.823501902142335,0.59164206570998,0.320908814338245
"92",1.67840664766406,1.44934598739106,1.05071349902392,0.908861074938934,0.496846663833684,0.222407948498704
"93",1.63139604617998,1.40635069279278,1.09552577764193,0.823323871446816,0.519259708698015,0.109811412408026
"94",1.55335956521597,1.24663758516081,0.96313858988445,0.863767798414954,0.426584131146506,0.0432343200151641
"95",1.63400089632717,1.37676917491393,1.08286239899334,0.830240164793206,0.565974799026112,0.44342803585273
"96",1.54086367585397,1.2903716693943,1.13017065817952,0.856137883517444,0.533439890655598,0.17691709254281
"97",1.57732288530902,1.37590073377547,1.08501511002004,0.838819997540189,0.595467117520071,0.250085478287388
"98",1.53357203230177,1.25265902722558,1.02985806580286,0.857758189427459,0.679500046404578,0.348071606059183
"99",1.61167223267645,1.30319852241161,1.00917391680166,0.792711226954845,0.572186721539378,0.157089944924638
"100",1.65486981057948,1.39333561847026,1.02698934008148,0.946719441353919,0.608733802666384,0.076543740956253
