"","V1","V2","V3","V4","V5","V6"
"1",1.91647853198067,1.60909470861397,1.37013494075702,1.28290213865618,1.01429197745148,0.881072314715961
"2",1.83066124360506,1.57619083160922,1.28095632877654,1.07888119858184,0.836518525396844,0.803133822309699
"3",1.88001875463398,1.69131247865967,1.39308992676135,1.2350728283108,1.01045660730399,0.668263340222643
"4",1.96099013411706,1.67089517152784,1.43822277739065,1.20894548730048,0.936803616568207,0.892889539636054
"5",1.89532092767279,1.6211636554808,1.33233864392098,1.08726074324084,0.870357996059265,0.789738935014025
"6",1.86237995908079,1.70632971035643,1.50605015740204,1.2095116901591,1.05616440556383,0.852904137092847
"7",1.90616769774922,1.71387778899231,1.53888931265958,1.31349363631716,0.978166876210135,0.824095197663489
"8",1.90453983696957,1.65694248939617,1.4759045303456,1.13302672139712,0.969178548284323,0.649728185739627
"9",1.86417838824098,1.69811740606165,1.4062003368346,1.25279438926699,0.995003010366912,0.671780126922535
"10",1.91664422098633,1.63199193145607,1.3510679498224,1.27367347239458,1.0186273404859,0.74651571345593
"11",1.90093295450757,1.67189535841531,1.46010888475269,1.31518529082891,0.890935347888955,0.584726777852092
"12",1.90115923566092,1.65982012796357,1.27497405963587,1.18047440560306,0.94574214229985,0.773232823146755
"13",1.89143477042544,1.64445365018929,1.52047288004452,1.28734011609248,0.921182039061992,0.999839286453871
"14",1.96880046540252,1.77264308538998,1.53240235251575,1.28846522071155,1.20447517438178,0.978656622592811
"15",1.87326891236956,1.6376796894176,1.35850472019806,1.15201126780256,1.04866435264395,0.93980185808688
"16",1.81078013935564,1.67381408017837,1.48266046288266,1.30324369644235,1.02643019883977,0.787981581563386
"17",1.93664126601241,1.67349988715876,1.38848849201797,1.15483654808222,1.03337185344999,0.878000269175381
"18",1.87875068337618,1.68650987540462,1.43003931597075,1.13552599838026,1.10116816317675,0.873742499412736
"19",1.86951084518637,1.62337598831057,1.36941158418619,1.08475451778712,0.973784977163011,0.798401715898917
"20",1.91848400589235,1.62326276665929,1.45138349237516,1.11447358300002,1.14614387476998,0.97628855427142
"21",1.86120303590417,1.64977932531744,1.32822436544924,1.19257209600844,1.12191133841325,0.980402266813766
"22",1.85768524407787,1.66289240135961,1.48042017363977,1.30359182978841,1.06312418197926,0.807856983707671
"23",1.9218320177439,1.68529386106941,1.43673876673406,1.251542056784,1.12181734450508,0.926436852960961
"24",1.89840722511589,1.66249520177815,1.47984616262769,1.22015718928091,1.06444530992102,1.0778446135735
"25",1.98339299670595,1.80502003970289,1.4700123175807,1.23553329738977,1.00804396813509,0.888102944386474
"26",1.89870046744747,1.64961194307879,1.39682834360479,1.06683272725728,0.937081601724737,0.766058313118481
"27",1.92979902361065,1.73169208382909,1.54597619828508,1.2204466140555,0.858987230788944,0.79964185002181
"28",1.95114724209284,1.68892491220862,1.57302071849823,1.29197193032655,1.23887510292832,1.19302971731936
"29",1.89511626481954,1.67508968407874,1.40810068292483,1.23873956371008,0.992330116496077,0.863362001281269
"30",1.91005795480391,1.69589470978205,1.44993051395156,1.24419930409406,1.01856021286136,0.873871692840267
"31",1.82266633670569,1.67470360010659,1.40467700249592,1.18389975887741,1.0353534076582,0.730337008907075
"32",1.89271795854434,1.77211535336123,1.50244993109948,1.19219103643538,0.951601213453643,0.922259794874219
"33",1.89007288593131,1.6649558223771,1.46764794759639,1.14325863820082,0.874273308822404,0.653204044337964
"34",1.99006185742613,1.7691898278787,1.55815865208304,1.39974471480131,1.24543158093569,0.966938372868891
"35",1.89165655699354,1.59519454947233,1.35489821851597,1.08164219470481,0.911970641456086,0.652070034367496
"36",1.83930089627396,1.59119311421762,1.38159368407846,1.20397391620432,0.997606873675199,0.803417937551836
"37",1.97699935524561,1.59728276272553,1.52710170195092,1.2513550523228,0.958897526398763,0.613896431393024
"38",1.9088575661018,1.67008589668726,1.4637060513103,1.11050720318654,0.89637630748611,0.801466117677921
"39",1.84485115560933,1.68824249655068,1.49498988507955,1.31348054206222,1.05989321246517,0.813587089185984
"40",1.84233116152567,1.65145150118572,1.39104289279067,1.22337028347202,1.05574456878678,1.03825344871861
"41",1.96466678917812,1.71024466826352,1.4961471851075,1.20175799134631,1.16914814533937,1.05596279671277
"42",1.7906448591539,1.68375779451304,1.39271508630674,1.1892150916527,1.04163572433352,0.938435506674417
"43",1.91901736863229,1.68818769637555,1.47205115257718,1.19423541589963,1.06972912203783,0.760290567845506
"44",1.8727149623817,1.58155066736684,1.36478427513381,1.22080185019358,0.949351865722606,0.889742855760135
"45",1.89687039740742,1.66570495772762,1.47785253158578,1.14680331952895,0.961356732544289,0.884356728738159
"46",1.87202511642116,1.65356346645304,1.57582239578926,1.21949078494308,1.06838857591136,0.892522314967666
"47",1.82747537907619,1.51813204126105,1.38558743065109,1.15789724160274,0.884203745959649,0.846109248422048
"48",1.99259998178324,1.70345860899249,1.41341882516169,1.21585996852957,0.87127273849737,0.737187285410402
"49",1.86532434214896,1.70283868990707,1.47754092940514,1.30297732763298,0.864153502004172,0.691379291186145
"50",1.93519251028429,1.71516782408725,1.52994658823598,1.33060656099163,1.09079148049534,1.06804477479518
"51",1.85096587763675,1.60779926328112,1.37629565190855,1.10850385346991,0.986066456346424,0.899353982038985
"52",2.01418859887332,1.79309029644296,1.47765356186424,1.24460867258945,1.00580575901932,0.817821081369136
"53",1.89845409358413,1.7105073049411,1.4335248796255,1.19035460977558,0.966230006761952,0.609943752388917
"54",1.93571331776436,1.66971968061525,1.5295055640904,1.24196382432913,0.955502602453169,0.603514488165222
"55",1.88630810445905,1.58753355338817,1.39445808469029,1.24076771329139,0.900047406260446,0.876472007264901
"56",1.88969682058276,1.73375923810771,1.44885578521837,1.09841070511458,0.899972048984599,0.692261753773428
"57",1.93704913696335,1.69240866076204,1.5071001478162,1.23651254821889,0.953390933413171,0.872069574469465
"58",1.85416648268969,1.58158657482147,1.39151778339993,1.24124400834772,1.00385409700747,0.700977685344969
"59",1.9182841104477,1.67456671725161,1.44801816073986,1.27991653372408,1.03769771439137,0.83368214940327
"60",1.89785735795533,1.75649133892663,1.53645378245594,1.31978914336518,0.996507520427176,0.734475482228207
"61",1.9454054042306,1.71620570264091,1.49533051637163,1.19847827543192,1.0636675690343,0.887114165944551
"62",1.9474153925871,1.67531640291814,1.43687688986629,1.19189275082086,0.96549698514741,0.927029566070797
"63",1.8316506417363,1.682791432475,1.50139736978817,1.34075264821093,1.04888995973778,0.648437744905702
"64",1.98742371438232,1.72388964653297,1.42606435797082,1.18181155525583,0.858301103188802,0.763352883061748
"65",1.94781879653456,1.65417753111703,1.43130120191058,1.24311759203694,0.958928147286046,0.698410412492356
"66",1.95809221668728,1.6935580510369,1.43092798610576,1.25006724644804,0.981772105232912,0.801706790760367
"67",1.90831812054364,1.67231148516656,1.49820912837781,1.31701089327723,1.04866288821188,0.901722222991365
"68",1.89015853618641,1.62798911374571,1.48333627487977,1.17877847838882,1.04684309514043,0.893481330643956
"69",1.89020569457615,1.60486960039223,1.35697342918288,1.20811892101363,0.945266218033106,0.667510458312971
"70",1.82421115708649,1.72358171443416,1.42689608745719,1.10147762028897,1.00434971265498,0.811163262810599
"71",1.88848352803032,1.60308394358416,1.28548774997177,1.10422657045567,0.882825838163574,0.680138657099025
"72",1.83551335049288,1.644336094665,1.43260495272655,1.20691069182514,0.982480189513072,0.707535839888518
"73",1.95231486339783,1.66839010515614,1.45633801349271,1.29452545543725,0.874262658865052,0.735818077273415
"74",1.86379809719262,1.70663150784711,1.42316568929816,1.17648848707023,0.870737526969839,0.714136083200566
"75",1.92015923795371,1.71767337292952,1.52432205707255,1.33618095113183,1.03103303146768,0.86847221499603
"76",1.8848898322272,1.7263091083262,1.46679908131037,1.25069378514548,1.06812850185052,0.9910671816034
"77",1.87779962259117,1.68035196435498,1.52520734645257,1.29041704447304,1.07895550997004,0.884773094177436
"78",1.84549492904177,1.56607869616204,1.30530353209914,1.11802387025299,0.873990381314064,0.657817604623528
"79",1.8709950491307,1.62415733174482,1.50960589594735,1.23238609265238,1.07108570361848,1.01094025750896
